period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
202101,15,0.0607113848261831,2.536232305465267,3.3040485810110365,0.4811006050794284,1178.4897153759591,1364.8904877890086,ok
202102,15,0.05481270098679358,2.7860708770894087,3.2804785786685273,0.4414593567208239,1286.7200545527862,1438.20824352398,ok
202103,15,-0.0001090707546811398,3.221857358677927,3.4237272585751093,0.4504687313477795,1582.6332727190606,1807.419400584216,ok
202104,15,0.03822626984491817,2.6290509252907324,3.3515772836042466,0.47028935552708184,1282.7195975717498,1438.8399288304786,ok
202105,15,0.06720590015722816,2.7154604107770766,3.3301606815061904,0.24685686477858315,1447.4388166021438,1624.5814091118466,ok
202106,15,0.01249821859694178,2.447419529306374,3.4330551439341903,0.13514061940433383,1193.6880413209362,1404.7405462593072,ok
202107,15,0.002217385521149917,2.6424908979032224,3.4599438796580366,0.25766811433092984,1405.3904025111467,1575.1615317881303,ok
202108,15,0.0434754284859471,3.03716856946816,3.360682143706487,0.3603749850782236,1578.0314550364608,1787.978750548202,ok
202109,15,-0.02541503463721284,2.4753187775427845,3.4318497730668063,0.3603749850782236,1078.5125163954147,1243.0507071789393,ok
202110,15,0.028729374805785746,2.9983847282385434,3.3375420460612166,0.4324499820938683,1392.0321437056184,1573.8219067368432,ok
202111,15,-0.07701859851280801,2.3702939220523804,3.491920849950564,0.3351487361227479,1032.2954956062683,1179.6259869849396,ok
202112,15,0.08755240078696114,2.602672242477648,3.2237157071498794,0.40361998328761045,1192.7864179731578,1339.3831315232683,ok
202201,15,0.037477535024067365,2.512185131644571,3.337758740314359,0.41262935791456606,1157.379692521496,1313.3808280270825,ok
202202,15,0.0636330307566012,2.766315552410189,3.263204508172058,0.3928087337352637,1275.6953398349642,1427.8546719349297,ok
202203,15,-0.026081319216831877,2.746811597160344,3.463294164865961,0.4378556068700417,1342.3763483071468,1493.2105927282823,ok
202204,15,-0.030524758348102976,2.661569070945722,3.453822898621995,0.45227060627317056,1226.51006557601,1395.2184895716377,ok
202205,15,0.019902308891883824,2.728265382804638,3.407037276656836,0.45587435612395283,1409.4993601500855,1573.96537178609,ok
202206,15,0.06227283370819481,2.446847494997009,3.328899266039127,0.20180999164380523,1185.9236173208121,1375.3495570389196,ok
202207,15,0.047822367018442447,2.806146510097133,3.3694947084482854,0.23784749015162757,1517.9046035534232,1697.0378969880155,ok
202208,15,0.0336937874032851,3.084590647778797,3.371007495708796,0.4162331077653483,1569.020821291205,1781.136981554154,ok
202209,15,-0.00026501328230965626,2.497191624628614,3.376588013845737,0.23784749015162757,1076.7448074057586,1222.2212517786572,ok
202210,15,0.07460897699768765,2.6720167417735685,3.244339533256936,0.42344060746691276,1224.9478810637988,1371.9398282898726,ok
202211,15,0.0555193711289208,2.5368481882371436,3.2464077210843905,0.4414593567208239,1060.3550881170106,1186.9387499109753,ok
202212,15,0.05357164857734387,2.4373548623518397,3.245399666604471,0.3135262370180545,977.5186015187578,1112.6132783450084,ok
202301,15,0.08620538017534951,2.6293272083176764,3.263039956615077,0.3693843597051792,1305.8837811915696,1466.933003433007,ok
202302,15,0.04924062626410186,2.7490798589578005,3.2992703295881074,0.27028123880866767,1292.922294540256,1443.114431489742,ok
202303,15,0.04063297895624596,2.986074473220479,3.359946490755854,0.38019560925752593,1536.785918387416,1732.8957551539104,ok
202304,15,-0.01737661266841739,2.5909743432751235,3.4431840810925722,0.42884623224308605,1225.3296918184285,1379.8275610660432,ok
202305,15,0.03556499383784961,2.683962985951703,3.390867380530525,0.4504687313477795,1394.5692652697533,1580.659786339114,ok
202306,15,0.05018277905904567,2.774393036916383,3.361368439652066,0.3928087337352637,1485.750880865592,1659.1015307717466,ok
202307,15,-0.002216131634079188,2.6540510011834697,3.4682772753005895,0.16397061821059172,1412.8593428057347,1580.9644617065785,ok
202308,15,-0.03713257781130119,3.2317314845720375,3.5039398988126664,0.4270443573176949,1635.8647513129467,1853.1196416482717,ok
202309,15,0.009739295702540174,2.645699940228553,3.3709707211103046,0.3333468611973568,1223.210011666593,1359.1226919090275,ok
202310,15,0.04026307926187933,2.5691032549512003,3.3151330205601712,0.45407248119856175,1164.214629029727,1309.787276698378,ok
202311,15,-0.04202598097029164,2.3410248502860904,3.421534949700105,0.12613124477737828,940.8781409546839,1085.1076096424815,ok
202312,15,-0.051989405019822854,2.311597505909966,3.4332635207341626,0.26307373910710324,937.6736486464509,1093.573488388932,ok
