period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
202101,1201,-0.655319983081134,0.9381262512087385,1.4532577714240913,0.5321200153572867,373.4262464755137,1688.0901069601045,ok
202102,1201,-0.21099049842454298,0.635694116408709,1.2441950630145582,0.48135112428044124,221.54862673593334,1680.665632026684,ok
202103,1201,-0.7766407240451201,1.054312267828963,1.4650308673279453,0.49396009180754863,381.98442050574886,1382.1442630492238,ok
202104,1201,-0.5725881345239019,0.9139934906572724,1.3638637508741887,0.5310366186858817,273.84491082196604,1240.8347413983063,ok
202105,1201,-0.3771629805095673,0.7862219873424459,1.297539528772481,0.5409170707942159,250.3124099409436,1406.1975995176806,ok
202106,1201,-0.47459927711806715,0.8785196558209805,1.3908533970749912,0.5034784676135633,363.6611584159036,1877.9351835048246,ok
202107,1201,-0.5840240327927271,0.8979595278032916,1.4673301481359087,0.37281241412519656,420.97662396411795,2178.1282907108484,ok
202108,1201,-0.26918668352187924,0.7449569133662491,1.3148850644390409,0.49556349045530984,345.8059463474384,2192.7642123184078,ok
202109,1201,-0.2855295829811375,0.6776121203770078,1.2852212950030806,0.5447791436115718,241.5462250744052,1719.143346469602,ok
202110,1201,-0.47114108293124124,0.8465559991628626,1.349811724467392,0.5612801934429921,285.1217577194835,1485.7842453769738,ok
202111,1201,-0.4371200364213099,0.7865347115811114,1.3221743079240063,0.5844306260794884,250.30741513233824,1377.9235652706952,ok
202112,1201,-1.0274600998181218,1.156061993126919,1.5763091606041586,0.5097934352472233,431.25788160553486,1457.456311791518,ok
202201,1201,-0.7640829073827131,1.022412135544304,1.50632930580978,0.5141732543159715,455.0073963118589,1767.858620729401,ok
202202,1201,-0.5436369502122733,0.9056070092931937,1.3737138376803877,0.5355023618895438,304.57051818401055,1413.9747986399,ok
202203,1201,-0.7434720544927245,0.9868095146366835,1.4419165821087234,0.5126889386787992,321.34947213131363,1296.6803573092818,ok
202204,1201,-0.5169434482724589,0.8372391636695925,1.3463537609308718,0.518571818402264,254.12056007907995,1292.9089450694287,ok
202205,1201,-0.3275702876069355,0.7955648505255821,1.2832511064989696,0.5960262378219436,275.49193083354396,1497.0643111105599,ok
202206,1201,-0.28463869392415186,0.7492741267220887,1.2938589226158308,0.537241896509096,290.2192726772264,1822.9095197695951,ok
202207,1201,-0.24497630298644513,0.7175917397817831,1.3020345878455593,0.5324273235024467,330.1817145626563,2186.540742868311,ok
202208,1201,-0.2976939623238193,0.71549055106247,1.3264019934336313,0.551439073086718,319.0955192047097,2146.3497961874136,ok
202209,1201,-0.4118474692613996,0.7984588105707701,1.3483071446085915,0.5164620731138312,300.9518582200956,1735.9298382723516,ok
202210,1201,-0.19899473698130454,0.603585012189817,1.215317657740808,0.5873852280752245,185.33544587942427,1445.476075391007,ok
202211,1201,-0.2015045936329174,0.7096909133574415,1.2144147997650887,0.585427181775108,238.46979313404543,1425.5570622288187,ok
202212,1201,-0.5056346740170357,0.8540875649023458,1.393746823478675,0.469740015546134,330.93592866441605,1754.2282794841465,ok
202301,1201,-0.3845449966526455,0.8229024904521053,1.3296309275015228,0.5505916195718251,325.5173912876461,1687.809195501751,ok
202302,1201,-0.9642590658083647,1.1614697312781956,1.543888036380006,0.5103204847353349,436.5642721570647,1409.3788652762134,ok
202303,1201,-0.7305158151079663,0.9901964759002279,1.431215281063053,0.5196507696274244,336.2595256098879,1275.8214430276141,ok
202304,1201,-0.39279962991164874,0.8446150652352631,1.2852965480555862,0.5245080696668335,256.69389016441613,1251.0792754799706,ok
202305,1201,-0.4974214821997325,0.9921733358653434,1.3578640237870137,0.5894007320728278,387.5063913166066,1480.185723594384,ok
202306,1201,-0.2251829558930314,0.725139339726131,1.2589809948141613,0.5730839399959173,279.9818517130974,1769.4867914480621,ok
202307,1201,-0.6678227570634625,1.066982534791451,1.5016177523437615,0.5229976375778127,566.7490290517791,2167.1502415049495,ok
202308,1201,-0.26576096296985585,0.7336613764598661,1.3052850630596462,0.544230425825279,322.5503673067103,2083.8698213305634,ok
202309,1201,-0.3407902203505262,0.7712368317984605,1.3091588225103423,0.5564078258321332,281.9571476415636,1685.8668426622457,ok
202310,1201,-0.6209361873714869,0.9667433608562467,1.4078698806097716,0.5710625156806725,329.33986157459873,1417.629204157144,ok
202311,1201,-0.3611677067247274,0.7853323981543768,1.2878231347898004,0.5369907100480654,249.87209830390034,1386.4211575091126,ok
202312,1201,-0.39957815701843313,0.7803601968409832,1.3388784367458297,0.49674934573661583,295.34219839642265,1701.7435300637433,ok
