period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
202101,926,0.02367457076199797,2.391434228564135,3.1461813382354817,0.5494477320331835,1146.052366854462,5828.560736455293,ok
202102,926,0.00944902025842087,2.3615945204702555,3.1360075236555605,0.5236037588845903,1052.314854763682,5382.12897957649,ok
202103,926,0.020302674283310007,2.4290956355890927,3.1651556727038086,0.5143015769251054,1197.488674246651,6025.937558656645,ok
202104,926,0.03625350631163626,2.474807850194091,3.1336785614273888,0.5218220954836813,1203.7049320836438,5953.610223731315,ok
202105,926,0.053885467497346684,2.551680055060827,3.1331131223629187,0.5237599815497462,1317.721983660925,6390.798774441767,ok
202106,926,0.04659284727845414,2.5501809083856166,3.15137175777388,0.5157216652835052,1334.147111013047,6485.8605426087515,ok
202107,926,0.026780800613272926,2.5223751159617454,3.1924636941570688,0.5016983496567441,1344.1046504775181,6612.248159352898,ok
202108,926,0.024869833739138314,2.463326516596138,3.169672593067513,0.5201243464579451,1244.8104927713775,6205.041808992742,ok
202109,926,0.024580472919980334,2.432474102995752,3.1258434609411694,0.5045035490952529,1117.5606813071158,5575.98483696721,ok
202110,926,0.021419718422998724,2.4132459027320032,3.1285352046389328,0.5205980177097117,1102.7914015117426,5541.481530339621,ok
202111,926,0.004046051346091262,2.347909486485958,3.1355123427074805,0.5231334922929547,1025.660832610385,5265.325940898806,ok
202112,926,-0.0017053625786773718,2.3404696530691735,3.15414352223442,0.5375917733324582,1042.5857417452328,5384.232139985995,ok
202201,926,0.006167474464801259,2.3800038919796482,3.167242790503811,0.5315079003883746,1122.6836268319933,5732.4579830541725,ok
202202,926,0.008716000900593324,2.353651377068779,3.1349092151348645,0.5347863734028867,1044.938545742561,5356.8877886132905,ok
202203,926,0.016915274564909155,2.4209627470538524,3.1659969892520436,0.5348704975573869,1182.4349324525585,5962.329307,ok
202204,926,0.03237219397602309,2.432307555703708,3.12536889796043,0.546305821930722,1149.5602673046496,5745.862328731309,ok
202205,926,0.0499311490440173,2.532725520987568,3.133224004794783,0.5338566220932581,1291.65454103664,6292.429581273072,ok
202206,926,0.042338574345399005,2.528883608596835,3.1421815716779125,0.5207990492208836,1278.5190149205625,6237.606866079125,ok
202207,926,0.02468630610760758,2.4969395329137383,3.185504981701576,0.5227490101402432,1303.9371937011047,6450.44628435084,ok
202208,926,0.015391648907656874,2.4447220191739127,3.178160613695072,0.5211738540303856,1217.9307069702152,6104.879194813091,ok
202209,926,0.026996019494981094,2.394292553993996,3.109499703573085,0.5351206031683989,1073.4253900246324,5411.873397229194,ok
202210,926,0.02692963879668797,2.3828612751639446,3.1062697006949906,0.5547033311822727,1060.2601744251535,5366.942129024341,ok
202211,926,0.001296074463870145,2.3007342602526184,3.11638744385599,0.558819636074816,955.3808310442882,4978.455756420324,ok
202212,926,-0.008466712248130559,2.275567110269826,3.1273038462417535,0.5433316806267996,934.3712530618084,4924.387707127147,ok
202301,926,0.015435691718359235,2.40176739098918,3.1632164904603246,0.5394729107440691,1160.0958163406774,5885.802303325036,ok
202302,926,0.013731065386172414,2.359196388396442,3.1377521174286493,0.5529803816663668,1072.1288258961192,5496.946932096047,ok
202303,926,0.023252117233330205,2.4348018922519556,3.166512285535733,0.5501047135320282,1216.7808014455625,6119.146944135458,ok
202304,926,0.034086423127533294,2.4584282837605325,3.133273460667408,0.5540251899809663,1186.1926758165505,5898.251640953063,ok
202305,926,0.06048830622879908,2.5368546432783305,3.1262984118509642,0.5669160103445003,1327.4669565418133,6457.933660523904,ok
202306,926,0.047985719536462246,2.516711481837325,3.1435041635246224,0.5501841884420839,1306.1611609352778,6397.989209493907,ok
202307,926,0.034240562296051213,2.500111225515143,3.180542308165859,0.5413081032588373,1339.8187641547522,6619.656982486088,ok
202308,926,0.020422412516843402,2.4446074784306595,3.1807831552317656,0.5311328021482685,1248.9558374188593,6263.899635746865,ok
202309,926,0.03096690954269732,2.4026809625634784,3.1138368686463944,0.5536423872360269,1103.1114383848485,5553.280681304453,ok
202310,926,0.030741046129655447,2.3859130056267475,3.110869797394851,0.5615849627768749,1088.1030678365214,5506.90295908792,ok
202311,926,0.004614600065073526,2.3249153497755106,3.1220346465955213,0.5323365361841103,990.4129266280838,5111.288481697187,ok
202312,926,-0.0006950359763615577,2.2830313030080553,3.126087810633363,0.5785048350129394,960.1381004008482,5053.712832190783,ok
