period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
202208,94,0.1349520820306992,0.3400214316421396,0.8901391421386403,0.5584490671688122,124.44404745963861,152.94426232904556,ok
