admin_id,period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
13106,202208,12,-2.3701957633769846,0.1539405554039804,0.21654762530046948,0.7972027972027973,204.25068257874713,263.12201040248317,ok
13121,202208,72,-0.2668141720638817,1.1108863285091923,2.4515949912301083,0.20004674320456262,343.0098075694444,452.2242586159206,ok
