period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
202101,1201,-0.42254332287292273,0.9505929135354937,1.3472072951084135,0.6152851156798249,390.467083162841,1662.6633828189517,ok
202102,1201,-0.3260396026425685,0.9093521507839439,1.3019561374593418,0.6553981076544843,373.00100110705915,1673.3904437459883,ok
202103,1201,-0.6203842771074792,1.065765554707807,1.3991232674576406,0.6140527422117943,375.6786767335789,1340.1665583384765,ok
202104,1201,-0.6737256891814987,1.0774864128349086,1.4070373644825718,0.6222324960764422,348.59567081189755,1230.7996093966192,ok
202105,1201,-0.5348360007933362,1.0090276837405898,1.3698055325570637,0.6414494287010232,356.503582712046,1400.2562599781356,ok
202106,1201,-0.45612084586393364,0.9995010709062683,1.3821114246351238,0.6001821492710853,464.6011991080495,1867.2232382195673,ok
202107,1201,-0.8378714826003171,1.2326167549458316,1.5805364907060926,0.5786101257539012,723.5709619945184,2190.671921384269,ok
202108,1201,-0.7690352890654655,1.1979842802246017,1.5523630149645948,0.5702714638003398,696.9136538128525,2212.9375068306435,ok
202109,1201,-0.3772555966749582,0.9582666427656674,1.3302833277120358,0.6234467478001707,408.23619177002115,1711.5557758609013,ok
202110,1201,-0.41889785279533687,0.96124710838795,1.325627790273323,0.642230714858562,357.70511675527416,1471.7807092217306,ok
202111,1201,-0.6360556529013657,1.062765859826993,1.4107213141811208,0.6419591286283283,386.0216131964973,1379.8573878521572,ok
202112,1201,-0.7093800918647832,1.1244666101406495,1.4473866487968274,0.6438865365948951,434.99584021431735,1428.5899181924067,ok
202201,1201,-0.49412692515782886,1.0011792362709233,1.3862902713324026,0.6253340281685366,433.29904886526157,1724.0559254623429,ok
202202,1201,-0.7279116536212786,1.128403829551484,1.4533976610423012,0.6252083313873424,426.34072313035057,1416.3524821003941,ok
202203,1201,-0.7606603828083998,1.1182282495338327,1.4490068449320712,0.6174072030154282,379.3695175296608,1276.6596587925783,ok
202204,1201,-0.6290467090671534,1.0593690394201258,1.3952153992118117,0.6593792090711642,354.1951851181532,1282.3287809077688,ok
202205,1201,-0.4333435864636763,0.970293554147794,1.333392595856063,0.6375263854278939,365.4286119272353,1485.4825463330471,ok
202206,1201,-0.3771322063236897,0.944008979663256,1.3396280827710103,0.6346889674147382,418.73810080699064,1816.7568146443598,ok
202207,1201,-0.27789006353948387,0.8826351393965263,1.3191334260538568,0.6410743772249994,454.8683141988755,2175.9622985352544,ok
202208,1201,-0.31020974852213046,0.9022841477073476,1.3327829771437503,0.5999872419970825,458.54259278483653,2136.5374672063326,ok
202209,1201,-0.4457070950233848,0.9756426441880418,1.36437923840646,0.6083136736965803,415.9187788136778,1730.3531173001913,ok
202210,1201,-0.6290322302723046,1.0771045660484713,1.416595989735021,0.6677807121467848,405.03855054523234,1451.3151707438756,ok
202211,1201,-0.5515542975616359,1.0378488776125794,1.3800277605640754,0.6577925869348556,389.3100920876476,1431.6468371559217,ok
202212,1201,-0.38354975506265676,0.9366750290584293,1.3360462044522714,0.6238892370000373,404.93874482658265,1742.460988491978,ok
202301,1201,-0.4891821546588502,1.0157059737973468,1.3789594097098643,0.6418960683388257,437.32325501508575,1678.022275458023,ok
202302,1201,-0.9419524024264179,1.2294688364934876,1.5350965981404234,0.6035203940331672,475.6542406823024,1389.1166297264397,ok
202303,1201,-0.8931135665052214,1.2046731066642653,1.496943855948207,0.6328489608308503,418.9104855656984,1251.7767454527507,ok
202304,1201,-0.6693602159260166,1.0910209025638342,1.4071294398283407,0.6354734095340899,364.8333687297635,1249.4177969288019,ok
202305,1201,-0.554461736452831,1.0316053555396794,1.3834844126841561,0.6612196035539348,381.1093713794895,1447.5393729493524,ok
202306,1201,-0.32401165152365374,0.9333377702157843,1.3087738362811836,0.6195136588756341,410.3420395414819,1765.3681716042327,ok
202307,1201,-0.6743473933310282,1.1617194825915969,1.5045521007844012,0.6066414944494911,660.5294715806333,2145.520540705464,ok
202308,1201,-0.3455567552525929,0.9305043370249678,1.3458000183717598,0.6015005692024932,469.95358436704873,2076.5294065390603,ok
202309,1201,-0.5849990849712099,1.0881810721189065,1.4233982512964831,0.629847386307696,480.1210016052155,1691.8503724758975,ok
202310,1201,-0.6209683410090168,1.0699652496594658,1.4078838441185437,0.5923881671904758,391.0356146413717,1407.7812434563573,ok
202311,1201,-0.6436558083249986,1.082907132821018,1.415160973922229,0.6045515561427769,398.61259640851296,1391.0663983958523,ok
202312,1201,-0.5382149452132441,1.0302915698963835,1.4036249599911537,0.6068264300485975,446.9091544615691,1697.7781589799108,ok
