period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
202101,1201,-0.8373727177786376,1.16582653557044,1.531088543451792,0.6357829590911115,500.35389882773615,1683.66054812845,ok
202102,1201,-0.11147925657669222,0.6788773348067794,1.1919795014189016,0.6700845908995063,255.88193643472738,1671.2707006539322,ok
202103,1201,-0.5974742800296049,1.0137303052988187,1.389197221509106,0.6233335949223259,334.396280903974,1336.7858528105785,ok
202104,1201,-0.469504814237778,0.9007497954564103,1.3184054695945524,0.6142089525014451,259.94789954806635,1222.218925453767,ok
202105,1201,-0.36087280329575044,0.8628892748727207,1.2898425356219627,0.6232939758042737,283.20826919559664,1394.117571821775,ok
202106,1201,-0.24073996248756302,0.8034235105228293,1.2758062709135254,0.6561835390724636,340.2394879673114,1859.1913753933702,ok
202107,1201,-0.8042859929759978,1.1168581148671193,1.5660284454936004,0.44714911726099765,592.8832688341657,2175.985039109784,ok
202108,1201,-0.5321852879708313,1.0088282208816306,1.444710013312058,0.5947760517332689,519.358203022227,2185.4931116138987,ok
202109,1201,-0.328210930931617,0.869233572734153,1.3063826389782724,0.6401842628260909,349.8461479585929,1711.3117125466324,ok
202110,1201,-0.42246386185972007,0.932641567225923,1.3272925451758373,0.6592899435062073,333.32188965729193,1473.746436999046,ok
202111,1201,-0.43319137371839056,0.9190467706532727,1.3203658536567524,0.6336887090778176,302.6890276314618,1370.0328198688749,ok
202112,1201,-0.7086348733613896,1.0869872495120385,1.4470711142643717,0.6092324830098216,391.01703971235185,1422.1768864626142,ok
202201,1201,-0.8543649085569729,1.1911923696966003,1.5443937291302987,0.6236261656988256,538.548854642925,1746.3470413351015,ok
202202,1201,-0.393369416742793,0.8689456653464364,1.305139179319942,0.5793959500531369,286.2149389342115,1399.840988736585,ok
202203,1201,-0.5869431258678903,0.9886609594255075,1.3756670088382283,0.5748179799716739,309.04192202789443,1269.7926497766728,ok
202204,1201,-0.4947580142960044,0.9484149950480916,1.3364722260228412,0.6232420603795196,295.9575648196594,1278.4904150141765,ok
202205,1201,-0.35237754676299526,0.8719745441845216,1.295185164733979,0.6349305982921309,306.6708041078422,1482.8980046026618,ok
202206,1201,-0.2751473090893428,0.8506508728356904,1.2890703075599594,0.674630506774922,362.9797535514066,1814.005788837264,ok
202207,1201,-0.2295900209477011,0.8460098848915037,1.293963850396054,0.6677333640917194,429.95828462003533,2175.273988779074,ok
202208,1201,-0.23342712772799445,0.8506214512395222,1.2931406734087347,0.6627504020332097,425.82288573245796,2136.4491795621416,ok
202209,1201,-0.3254136683852902,0.8919436165394219,1.3063834457469092,0.5951405771355448,368.21405255856,1729.191525967993,ok
202210,1201,-0.24108059914448443,0.8122197052461851,1.2364631078433177,0.6226168138186153,277.76327398859604,1439.7799554888904,ok
202211,1201,-0.43688159288815176,0.9613321788944967,1.328051216829745,0.6444270442531594,340.9559646378504,1426.2553926610024,ok
202212,1201,-0.322176590204025,0.8908072633721875,1.3060771107763844,0.597319475863575,371.75221545575243,1742.4430417779452,ok
202301,1201,-0.6725888713050838,1.0899602841816172,1.4614103288323133,0.6179073716942158,459.9129584226169,1683.610463183332,ok
202302,1201,-0.6538844268676887,1.0624021148738836,1.416670980124156,0.6120600021073077,368.5976659790741,1368.4314646106218,ok
202303,1201,-0.6767908836845551,1.0732097486325036,1.4088236394484224,0.5968067630124299,340.41669256392044,1237.8240267309411,ok
202304,1201,-0.4633998896053173,0.9372831810956223,1.3174693752305167,0.5905929913403916,284.34899332495365,1240.5035285928568,ok
202305,1201,-0.3204744022494035,0.8760560719605022,1.2751146800193662,0.6267779408867544,304.17493361718334,1438.9584091535635,ok
202306,1201,-0.2880453921401738,0.8730589553928928,1.2908752825511163,0.667675110616116,366.3989688823175,1761.4919985262068,ok
202307,1201,-0.43940853671350055,0.9827769587190549,1.3950073096419395,0.5773340622004636,503.1961046842477,2122.2101663526196,ok
202308,1201,-0.3056735372658843,0.9088764962459223,1.3257047748575612,0.651510566130065,451.9629766379026,2076.95333558863,ok
202309,1201,-0.38872724013451676,0.9342294302548027,1.3323563533439764,0.5929377875144476,380.96125727087406,1681.2289327392048,ok
202310,1201,-0.5566902340806321,1.0196481084115965,1.3796872768687174,0.615676097443881,360.78618851524243,1406.6555839385635,ok
202311,1201,-0.45231812442727026,0.9455416255741689,1.3302439202529321,0.5804735824336815,321.0699253353959,1383.0863454425164,ok
202312,1201,-0.25381765153996394,0.8135383701662438,1.2672425857416392,0.5797333953750553,319.46482799477735,1688.0229801888593,ok
