period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
202101,940,-0.09690257553091275,0.7475238814366985,1.3147845278570263,0.4936429321280905,320.3787093848694,2430.315763111921,ok
202102,940,-0.04059912268518495,0.6995506701805302,1.2819774321251751,0.534173188883709,305.75092888262367,2447.9549285502685,ok
202103,940,-0.039796143165458764,0.6161179666559812,1.2401262043731651,0.49417238291929794,229.99723698366162,1939.8614641926217,ok
202104,940,-0.04306866906542961,0.598381216707362,1.2268233489977816,0.49534163021897776,207.53018804149772,1782.1152052871691,ok
202105,940,-0.03679274215998296,0.5669533890385708,1.2469465144869136,0.49549038777476084,225.85371840840108,2033.789786828296,ok
202106,940,-0.06017007286732201,0.6220855983933383,1.3135038566896517,0.5025489966654577,314.59556431242396,2719.05239309055,ok
202107,940,-0.05667557718334981,0.6760567234446201,1.3383401758333706,0.4999609943780404,386.0336981006058,3153.3853127028915,ok
202108,940,-0.08348977091806842,0.6259204263238203,1.356924207066075,0.43405387651059857,366.3911689100674,3179.900423275077,ok
202109,940,-0.04024161604334653,0.5762685840862136,1.285608606249765,0.5265365746010924,275.62836591783525,2493.220713773631,ok
202110,940,-0.0704821266252953,0.5929667780238643,1.2766496734868311,0.5099489637987884,243.4094322129152,2144.532597528232,ok
202111,940,-0.010940959149432716,0.6041483684729931,1.227702861577395,0.5239193490032167,233.8345263846428,1995.794953176469,ok
202112,940,-0.0870610562758003,0.5390859359903942,1.278659048990548,0.46923751636650796,219.84630960804637,2052.9951636841292,ok
202201,940,-0.06049911540370645,0.6945078677793927,1.2988239552294578,0.5195602011552316,311.2085968401815,2509.666901270863,ok
202202,940,0.03689201435350742,0.569123553018105,1.2017277663952093,0.5418661954498445,224.6953072447041,2038.2778027434315,ok
202203,940,0.011942077573443344,0.5796375023641911,1.1997216368534598,0.5339158344970849,212.08303454359907,1842.2849664674097,ok
202204,940,0.012005876259272963,0.5573015451229684,1.201094931409771,0.5243252206471557,207.70111197287017,1857.7320285906687,ok
202205,940,0.027257659903516473,0.5019993491165714,1.2180391826883035,0.5426796172459769,221.54607089039766,2157.7001730046327,ok
202206,940,0.0479517909885846,0.5539267629478252,1.2399252369823357,0.5630073005804581,286.68807354257666,2643.8386235991684,ok
202207,940,0.04358317689625568,0.5949529245367482,1.2745730646083382,0.5698637695909508,358.4990367335758,3174.295559765358,ok
202208,940,0.03356144336690281,0.5782507155156416,1.278016625565847,0.5688352145519383,343.0377127910283,3116.5783800460194,ok
202209,940,0.03821138471849028,0.5505366552035258,1.2376615711466321,0.5559309924355976,271.6382945070216,2517.3321442334413,ok
202210,940,0.015813667530919506,0.5374500959858406,1.2202643759498901,0.5397987788697529,225.2846221110329,2099.2325935471613,ok
202211,940,0.01890832411928345,0.5502769129112463,1.21579478684272,0.5407944060885691,226.4212396137122,2070.8574457911736,ok
202212,940,0.017570389608451586,0.5917664011244843,1.2523127773525784,0.5471896547978,288.01968227640054,2538.8750168342344,ok
202301,940,0.042017604536945696,0.6103501354134916,1.229258244390742,0.545058076954326,283.386992663782,2434.6138607185403,ok
202302,940,-0.015748725330441804,0.5140915470781472,1.2288158722643512,0.534415274592562,204.42474936543684,1977.0292310403684,ok
202303,940,0.02070622102166808,0.5281656593209653,1.1891989603106832,0.5571714544975358,190.6635051553938,1785.42819515671,ok
202304,940,0.028204968524012775,0.5142943878549024,1.1860324743519806,0.5644367445209396,188.54502489353027,1800.9251432744281,ok
202305,940,0.0347222597060044,0.5338733505666181,1.208171524620022,0.5604754273122556,222.87273808692595,2094.283907161231,ok
202306,940,0.03188789450304286,0.5530205720689476,1.2451100894648541,0.5767220565991884,276.14100208592845,2565.136570771537,ok
202307,940,0.019692934859457778,0.608526588306066,1.2851014297784338,0.5734052336195288,351.3215216752738,3080.254482850322,ok
202308,940,0.027099326874141183,0.5687244145463797,1.277012939473294,0.5573072464401194,328.952796741735,3022.80055799912,ok
202309,940,0.014556227130068211,0.5549124201290353,1.24751913257109,0.5420563890791438,263.89041001569245,2442.094059642,ok
202310,940,0.016910681081265477,0.527797736605698,1.2143568478209772,0.5456661343387882,215.21039597055864,2036.0616534862643,ok
202311,940,0.031239593462684345,0.5349202471991491,1.202940831131997,0.5631737157843955,214.63254891848075,2007.846406081322,ok
202312,940,0.008716046254641285,0.6160359764843638,1.2526588745678444,0.5270867043140866,287.2571299512323,2464.0530593415733,ok
