period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
202101,940,-0.19744159898915492,0.9103636407987082,1.3737184379144913,0.36676932007583435,501.2076477983297,2667.938276998812,ok
202102,940,-3.4194535585794616,2.3179803179090164,2.6419399342471843,0.5160621869917005,5345.46412746733,9043.132796057567,ok
202103,940,-0.2123028608731572,0.8525556236422979,1.3390517096875054,0.3500234041022944,303.0135892024872,1961.9691029102032,ok
202104,940,-0.13445438955661904,0.8180369247421273,1.2794375793389914,0.5154392780612337,268.82281210882707,1799.1808907571228,ok
202105,940,-0.10554547538818859,0.8421105084924231,1.2876272444010488,0.4187397120331643,304.50287417772,2047.9637665906475,ok
202106,940,-0.029731065517815347,0.7881954426442833,1.2945102379821478,0.4155296847791025,391.0162199954195,2733.988021944794,ok
202107,940,-0.011057585995219776,0.7627130689078929,1.3091325658636517,0.37198281812554274,440.1749468834555,3166.357260740784,ok
202108,940,0.04821170673189934,0.6161083696930392,1.2717840143122154,0.3754418233904429,396.74277883531647,3183.555234330656,ok
202109,940,-0.06013385434851437,0.8335564125845404,1.297842556641606,0.504696853247037,370.35017062486025,2512.13375894107,ok
202110,940,-0.03316659849497694,0.7265930649145186,1.25420118542993,0.3835475369514253,290.85307464399614,2153.7239138671084,ok
202111,940,-0.0818085165995932,0.7248025293268368,1.2700054066104962,0.39166275482380297,270.92746656480176,2004.9027982459136,ok
202112,940,-0.15975074433179492,0.7604719930515267,1.3207180632513118,0.3345763968302793,295.25857107611677,2075.6156521705952,ok
202201,940,-0.7278274276625267,1.0580500278410636,1.6578503169043204,0.2515667689276989,1227.0251972943063,4079.111650060624,ok
202202,940,-1.521788412116703,1.4701034055409699,1.9445670669350539,0.09492838074295104,1294.9324288369414,2723.5820120460235,ok
202203,940,-0.31035360366223674,1.0065818611472914,1.3816038752246633,0.33115488034525886,304.69051723684936,1859.0835411932994,ok
202204,940,-0.11510142609680396,0.81315466644598,1.2760195817399507,0.42039510741584696,271.8283578582546,1868.402126819534,ok
202205,940,-0.016327271924519327,0.6164931926287092,1.2450280589134775,0.5451715719650848,362.9692515812765,2402.964309103471,ok
202206,940,0.027924231797414212,0.574534765001021,1.2528990732104621,0.6122129379676117,472.548166329964,3078.906020009336,ok
202207,940,-0.06550469809844905,0.6667936534554619,1.3452989942789255,0.5960618120237131,995.3088662373892,6857.934095050942,ok
202208,940,-0.0712653705753854,0.6544704420418996,1.3455440268120364,0.515492809579642,777.5712995962564,5139.298448166414,ok
202209,940,-0.15353834734247274,0.7930716268238545,1.3554331677446465,0.4350793302837889,608.6830968448954,3782.1783466298707,ok
202210,940,-0.2241037958778569,0.9199834342410426,1.3608942850524226,0.44373403310428705,364.1116257968753,2176.649073131797,ok
202211,940,-0.18698105423088673,0.8414878139210008,1.3372954745466967,0.24864564661392086,339.1098324545534,2131.4164762314545,ok
202212,940,-0.18711992173524372,0.9264834330409066,1.3766051390529463,0.46062766283719214,434.4599752079914,2639.095038732395,ok
202301,940,-0.09258380784475917,0.7466847243857687,1.312779376884492,0.32175200050668257,454.627373597794,2773.236309588759,ok
202302,940,-0.08425157811130979,0.709815335041553,1.269575990947048,0.3849514339514167,339.66342850926225,2133.329112105111,ok
202303,940,-0.39103537730790094,1.022918990846368,1.4173173732031266,0.26592819168268006,339.49887993930105,1871.297908782695,ok
202304,940,-0.240579536983772,0.8747515248650423,1.340051687470431,0.45879686323494745,371.57012282918885,2146.718940325954,ok
202305,940,-0.14626675492803276,0.7845313433623172,1.3165740730097097,0.4053240416669698,408.09963036957396,2445.412687003699,ok
202306,940,-0.051376841347075874,0.7073394597256216,1.2975500845066232,0.47915952319060207,447.57145316304246,2865.4756419189202,ok
202307,940,-0.22429150829032274,0.7609137810290028,1.4361465493341905,0.5005405968052391,1259.1586179081612,8392.092649031883,ok
202308,940,-0.09291782400853754,0.6746547986005216,1.3534892173048991,0.45553641087987495,735.2346408594759,4808.549324768688,ok
202309,940,-0.1350423036431736,0.6796173106228053,1.3388666206197848,0.42594824029481565,685.5230614908447,4587.46132681853,ok
202310,940,-0.2284006647382648,0.9103688683907469,1.3574375503305736,0.45670914124124884,392.12277003734613,2267.907292947667,ok
202311,940,-0.23591410363487997,0.9201602102474089,1.3587207879507546,0.25747292808332883,344.9943626313011,2067.2203575221274,ok
202312,940,-0.14753705867636735,0.7946325429528205,1.3477742083823523,0.42770848810100415,435.9516074330145,2710.1478282145545,ok
