period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
202101,905,-0.7135598444987836,1.1491813800416069,1.4062341672813845,0.5481160834889197,780.5910009843682,2770.959929553867,ok
202102,905,-0.4927429558226475,1.00160953985881,1.2800125764489083,0.5583354671181457,586.7153719152029,2216.0705587287225,ok
202103,905,-0.41831246324945637,0.9490569491611834,1.2344859277800782,0.5788119708886058,519.4794730737672,2009.3330151574708,ok
202104,905,-0.2277640098680116,0.7634859196358817,1.1196077083908804,0.5677781552543019,366.0192583167512,1598.9224191575017,ok
202105,905,-0.07523663836543348,0.5716157426340538,1.0399641927212118,0.5677616389935297,279.70031474343983,1482.0397859385987,ok
202106,905,-0.12180479133178501,0.4902440811160299,1.078442922192416,0.5375454559958665,270.64606053654916,1677.7546727148888,ok
202107,905,-0.9011163484786813,0.8736874384408528,1.437774876920653,0.4385359425584191,717.4496907303419,2132.895901473139,ok
202108,905,-0.2610785716397013,0.5357639600287014,1.1691711430270662,0.41444139328526813,348.60565933658245,2029.0264570785575,ok
202109,905,-0.22174349781970015,0.6194387695016949,1.1276462943190546,0.5247386930540036,332.9917209416237,1720.7064890175704,ok
202110,905,-0.2399057314843287,0.7587204585951339,1.1431702544615605,0.5443904371740897,415.20507450355785,1831.086200866315,ok
202111,905,-0.3917804946520431,0.9101822884907648,1.2175764428400642,0.5541415472088669,488.1528824757917,1934.223798761462,ok
202112,905,-0.45771222613142903,0.977644715811413,1.2721264221512445,0.5631005257105036,605.7028864219084,2319.7382821504652,ok
202201,905,-0.4475784596834127,0.998888205493316,1.2789729718100202,0.5399232536632682,664.6219417321413,2515.718144650829,ok
202202,905,-0.4750559210823526,1.0151133746688858,1.2771424098476398,0.5443302876785495,613.8007005718515,2297.179694770253,ok
202203,905,-0.3512162468924498,0.9107559161384646,1.2040901133878468,0.5555644821133501,506.9871794641975,2000.2713036797593,ok
202204,905,-0.1022356216129352,0.6463521141563144,1.0563590527554432,0.5136541435475461,318.456242853348,1538.8825664006179,ok
202205,905,-0.04072241988559511,0.5569987573017464,1.020813184983114,0.5369485576978693,272.53284329012394,1457.144681987313,ok
202206,905,-0.07933228836900108,0.47597512027557065,1.0616600277520511,0.5020024552073039,278.38937032335514,1733.718616808991,ok
202207,905,-0.12141636950690637,0.5601501613091263,1.1082451667301634,0.525352177248896,385.9848160403055,2142.0220107440055,ok
202208,905,-0.14500783436637565,0.5582745518881992,1.1193009308914148,0.4782312477983602,383.17193920681103,2133.5949300323855,ok
202209,905,-0.11325098033287517,0.6021707462311424,1.0885777767545979,0.49121183277059416,367.72477469407005,1902.843970894953,ok
202210,905,-0.12924168609375086,0.6933971228061936,1.0838165226181005,0.5078455480950861,373.96243158292333,1730.5987332065702,ok
202211,905,-0.26803009449382165,0.8115656376117599,1.1525436898648695,0.5063764953489627,427.0848594062135,1797.635728572235,ok
202212,905,-0.4164477378837572,0.922285660099218,1.2514957700031688,0.5121276971878406,575.5675896308998,2279.131007263272,ok
202301,905,-0.4036310715378826,0.9376285249706147,1.2499826506900327,0.5293548849804368,598.350739326271,2347.112812213058,ok
202302,905,-0.37279860950665666,0.9229553997903382,1.2227795184160561,0.532327652763049,543.1970808270341,2141.4069459357574,ok
202303,905,-0.2737387117195298,0.8084920168075078,1.1601988119040805,0.5239817940335516,439.20856083250106,1862.503916337745,ok
202304,905,-0.1215164296111928,0.6626322353708376,1.0573730138806914,0.5132268246455529,304.4220528491855,1442.5392661105197,ok
202305,905,0.014570510657857416,0.5068346471616402,0.9856909221228547,0.5443808916559806,238.52575488193838,1359.3075493777997,ok
202306,905,-0.9250092540861439,0.8265424186631187,1.4070070254831173,0.35813994667301574,517.1259200002187,1682.3716688328752,ok
202307,905,-0.09086155728812062,0.5317739173339678,1.0847976696953796,0.5436670089296305,349.35401109419917,2001.5587159057222,ok
202308,905,-0.11482185664123801,0.48312715190513184,1.096115030938202,0.5139057589208945,319.3154867867292,1985.8605007403048,ok
202309,905,-0.1484592172396626,0.47847012589958937,1.097252741015809,0.47547937400164864,279.0531560536179,1760.2149118191976,ok
202310,905,-0.11398398600385584,0.6339658492509979,1.0682556819979196,0.547482082128522,325.98713828634334,1612.0266567927372,ok
202311,905,-0.14260148707900955,0.7053221438161136,1.0857109909055571,0.532944145157173,364.1331910230083,1672.1178251723736,ok
202312,905,-0.24223862812368746,0.8182847481377294,1.1631904045365795,0.5169863443075756,505.46360820366124,2124.450815203749,ok
