admin_id,period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
13102,202208,14,0.6687758226964912,0.13149223652172187,0.16243711241492195,0.8901098901098902,190.2283564467748,249.51665335402552,ok
13121,202208,72,-0.2781043292110663,1.1206831710195513,2.462495364918719,0.19593359061815974,349.2354550511522,457.0872604865048,ok
