admin_id,period,n,log_r2,log_mae,log_rmse,log_spearman,tc_mae,tc_rmse,r2_status
22,202208,13,-54.14258343613179,0.17108675176885216,0.21204272365171867,0.09193092226364111,132.37905729255425,157.2904467611234,ok
62,202208,5,-30.05762539629101,0.16278608536219216,0.18164969262891908,-0.3947368421052632,116.2415676978002,131.210391745588,ok
69,202208,17,-5.4752783624165176,0.1226100783872458,0.15243020339739183,0.09590111996914384,91.02315603568495,115.58196244480926,ok
76,202208,59,-24.719463361208195,0.41651650647812016,0.4934289890456884,0.14696812828497208,213.65798627431468,282.3528351857856,ok
